"","ask","base_volume","bid","date","high","last","low","marketName","moy_prev_dev","open_buy_orders","open_sell_orders","volume"
"78",0.00103499,3.35296279,0.00103136,"2020-03-27T14:14:44.087",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3069,3249.42257179
"79",0.00103499,3.35296279,0.00103139,"2020-03-27T14:14:49.117",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3069,3249.42257179
"80",0.00103468,3.35296279,0.00103171,"2020-03-27T14:14:54.143",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3067,3249.42257179
"81",0.00103468,3.35296279,0.00103172,"2020-03-27T14:14:59.127",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3069,3249.42257179
"82",0.00103468,3.35296279,0.00103172,"2020-03-27T14:15:04.11",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3071,3249.42257179
"83",0.00103468,3.35296279,0.00103173,"2020-03-27T14:15:09.107",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3071,3249.42257179
"84",0.00103467,3.35296279,0.00103174,"2020-03-27T14:15:14.127",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,401,3072,3249.42257179
"85",0.00103467,3.35296279,0.00103136,"2020-03-27T14:15:19.12",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3070,3249.42257179
"86",0.00103404,3.35296279,0.00103136,"2020-03-27T14:15:29.15",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3068,3249.42257179
"87",0.00103372,3.35296279,0.00103136,"2020-03-27T14:15:34.147",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3068,3249.42257179
"88",0.00103371,3.35296279,0.00103136,"2020-03-27T14:15:39.133",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3069,3249.42257179
"89",0.00103339,3.35296279,0.00103136,"2020-03-27T14:15:44.13",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3069,3249.42257179
"90",0.00103466,3.35296279,0.00103136,"2020-03-27T14:15:49.133",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3070,3249.42257179
"91",0.00103433,3.35296279,0.00103136,"2020-03-27T14:15:54.153",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3069,3249.42257179
"92",0.00103401,3.35296279,0.00103136,"2020-03-27T14:15:59.163",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3070,3249.42257179
"93",0.00103396,3.35296279,0.00103136,"2020-03-27T14:16:04.163",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3069,3249.42257179
"94",0.00103362,3.35296279,0.00103136,"2020-03-27T14:16:09.36",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3069,3249.42257179
"95",0.00103328,3.35296279,0.00103136,"2020-03-27T14:16:14.19",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3071,3249.42257179
"96",0.0010333,3.35296279,0.00103136,"2020-03-27T14:16:19.15",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3069,3249.42257179
"97",0.00103299,3.35296279,0.00103136,"2020-03-27T14:16:24.16",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3068,3249.42257179
"98",0.00103299,3.35296279,0.00103136,"2020-03-27T14:16:29.16",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3069,3249.42257179
"99",0.00103297,3.35296279,0.00103136,"2020-03-27T14:16:34.16",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3070,3249.42257179
"100",0.00103265,3.35296279,0.00103136,"2020-03-27T14:16:39.173",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3067,3249.42257179
"101",0.00103328,3.35296279,0.00103136,"2020-03-27T14:16:44.153",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3069,3249.42257179
"102",0.00103327,3.35296279,0.00103136,"2020-03-27T14:16:49.173",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3069,3249.42257179
"103",0.00103325,3.35296279,0.00103136,"2020-03-27T14:16:54.18",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3071,3249.42257179
"104",0.00103294,3.35296279,0.00103136,"2020-03-27T14:16:59.183",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3070,3249.42257179
"105",0.00103294,3.35296279,0.00103136,"2020-03-27T14:17:04.18",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3069,3249.42257179
"106",0.00103294,3.35296279,0.00103136,"2020-03-27T14:17:09.203",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3069,3249.42257179
"107",0.00103283,3.35296279,0.00103136,"2020-03-27T14:17:14.197",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,401,3071,3249.42257179
"108",0.00103283,3.35296279,0.00103136,"2020-03-27T14:17:19.22",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3071,3249.42257179
"109",0.00103283,3.35296279,0.00103136,"2020-03-27T14:17:24.19",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3071,3249.42257179
"110",0.00103279,3.35296279,0.00103136,"2020-03-27T14:17:29.207",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3073,3249.42257179
"111",0.0010327,3.35296279,0.00103136,"2020-03-27T14:17:34.223",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3071,3249.42257179
"112",0.00103268,3.35296279,0.00103136,"2020-03-27T14:17:39.203",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3071,3249.42257179
"113",0.00103268,3.35296279,0.00103136,"2020-03-27T14:17:44.213",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3071,3249.42257179
"114",0.00103265,3.35296279,0.00103136,"2020-03-27T14:17:49.207",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3072,3249.42257179
"115",0.00103266,3.35296279,0.00103136,"2020-03-27T14:17:54.21",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3071,3249.42257179
"116",0.00103266,3.35296279,0.00103136,"2020-03-27T14:17:59.227",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3071,3249.42257179
"117",0.00103264,3.35296279,0.00103136,"2020-03-27T14:18:04.22",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3070,3249.42257179
"118",0.00103264,3.35296279,0.00103136,"2020-03-27T14:18:09.253",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3070,3249.42257179
"119",0.00103264,3.35296279,0.00103136,"2020-03-27T14:18:14.227",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3072,3249.42257179
"120",0.00103264,3.35296279,0.00103136,"2020-03-27T14:18:19.247",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3070,3249.42257179
"121",0.0010328,3.35296279,0.00103136,"2020-03-27T14:18:24.257",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3069,3249.42257179
"122",0.0010327,3.35296279,0.00103136,"2020-03-27T14:18:29.257",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3070,3249.42257179
"123",0.0010327,3.35296279,0.00103136,"2020-03-27T14:18:34.247",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3069,3249.42257179
"124",0.0010327,3.35296279,0.00103136,"2020-03-27T14:18:39.25",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3071,3249.42257179
"125",0.0010327,3.35296279,0.00103136,"2020-03-27T14:18:44.257",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,400,3070,3249.42257179
"126",0.0010327,3.35296279,0.00103136,"2020-03-27T14:18:49.277",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3070,3249.42257179
"127",0.0010327,3.35296279,0.00103136,"2020-03-27T14:18:59.293",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3070,3249.42257179
"128",0.00103267,3.35296279,0.00103136,"2020-03-27T14:19:04.313",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3070,3249.42257179
"129",0.00103266,3.35296279,0.00103136,"2020-03-27T14:19:09.32",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3071,3249.42257179
"130",0.00103266,3.35296279,0.00103136,"2020-03-27T14:19:09.32",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3071,3249.42257179
"131",0.00103264,3.35296279,0.00103136,"2020-03-27T14:19:19.29",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,398,3070,3249.42257179
"132",0.00103261,3.35296279,0.00102897,"2020-03-27T14:19:24.273",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,396,3070,3249.42257179
"133",0.00103213,3.35296279,0.00102897,"2020-03-27T14:19:29.277",0.00104922,0.0010337,0.00101783,"BTC-NEO",0.0010261,399,3072,3249.42257179
"134",0.00103212,3.35361544,0.00102929,"2020-03-27T14:19:34.283",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3071,3250.05538286
"135",0.00103212,3.35361544,0.0010296,"2020-03-27T14:19:39.303",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,398,3071,3250.05538286
"136",0.00103212,3.35361544,0.00102961,"2020-03-27T14:19:44.327",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"137",0.00103211,3.35361544,0.00102972,"2020-03-27T14:19:49.28",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,398,3071,3250.05538286
"138",0.00103211,3.35361544,0.00102973,"2020-03-27T14:19:54.27",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"139",0.00103211,3.35361544,0.00102974,"2020-03-27T14:19:59.27",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3071,3250.05538286
"140",0.00103212,3.35361544,0.00102974,"2020-03-27T14:20:04.277",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3070,3250.05538286
"141",0.00103209,3.35361544,0.00102974,"2020-03-27T14:20:09.257",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3070,3250.05538286
"142",0.00103263,3.35361544,0.00102974,"2020-03-27T14:20:14.293",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"143",0.00103262,3.35361544,0.00102974,"2020-03-27T14:20:19.27",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"144",0.00103263,3.35361544,0.00102974,"2020-03-27T14:20:24.287",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"145",0.00103263,3.35361544,0.00102975,"2020-03-27T14:20:29.267",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"146",0.0010333,3.35361544,0.00103007,"2020-03-27T14:20:34.297",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"147",0.0010333,3.35361544,0.00103039,"2020-03-27T14:20:39.287",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3069,3250.05538286
"148",0.0010333,3.35361544,0.0010307,"2020-03-27T14:20:44.293",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,398,3069,3250.05538286
"149",0.0010333,3.35361544,0.00103071,"2020-03-27T14:20:49.353",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"150",0.00103329,3.35361544,0.00102959,"2020-03-27T14:20:54.273",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3071,3250.05538286
"151",0.00103329,3.35361544,0.00102926,"2020-03-27T14:20:59.277",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3070,3250.05538286
"152",0.00103136,3.35361544,0.00102959,"2020-03-27T14:21:04.26",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3072,3250.05538286
"153",0.00103136,3.35361544,0.0010296,"2020-03-27T14:21:09.28",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3072,3250.05538286
"154",0.00103136,3.35361544,0.00102992,"2020-03-27T14:21:14.303",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3072,3250.05538286
"155",0.00103136,3.35361544,0.00103024,"2020-03-27T14:21:19.27",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3072,3250.05538286
"156",0.00103136,3.35361544,0.00103034,"2020-03-27T14:21:24.283",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"157",0.00103136,3.35361544,0.00103034,"2020-03-27T14:21:29.287",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3072,3250.05538286
"158",0.00103136,3.35361544,0.00102701,"2020-03-27T14:21:34.29",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"159",0.00103136,3.35361544,0.00102738,"2020-03-27T14:21:39.337",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"160",0.00103136,3.35361544,0.00102774,"2020-03-27T14:21:44.317",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,398,3071,3250.05538286
"161",0.00103136,3.35361544,0.00102811,"2020-03-27T14:21:49.307",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3070,3250.05538286
"162",0.00103136,3.35361544,0.00102843,"2020-03-27T14:21:54.283",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,403,3070,3250.05538286
"163",0.00103136,3.35361544,0.00102848,"2020-03-27T14:21:59.31",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,403,3070,3250.05538286
"164",0.00103136,3.35361544,0.00102883,"2020-03-27T14:22:04.343",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3070,3250.05538286
"165",0.00103136,3.35361544,0.00102945,"2020-03-27T14:22:14.313",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3069,3250.05538286
"166",0.00103136,3.35361544,0.00102946,"2020-03-27T14:22:19.32",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3068,3250.05538286
"167",0.00103136,3.35361544,0.00102946,"2020-03-27T14:22:24.337",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3068,3250.05538286
"168",0.00103136,3.35361544,0.00102978,"2020-03-27T14:22:29.307",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3068,3250.05538286
"169",0.00103136,3.35361544,0.0010301,"2020-03-27T14:22:34.3",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3067,3250.05538286
